(313, 2083)
(314, 2087)
(315, 2089)
(316, 2099)
(317, 2111)
(318, 2113)
(319, 2129)
(320, 2131)
(321, 2137)
(322, 2141)
(323, 2143)
(324, 2153)
(325, 2161)
(326, 2179)
(327, 2203)
(328, 2207)
(329, 2213)
(330, 2221)
(331, 2237)
(332, 2239)
(333, 2243)
(334, 2251)
(335, 2267)
(336, 2269)
(337, 2273)
(338, 2281)
(339, 2287)
(340, 2293)
(341, 2297)
(342, 2309)
(343, 2311)
(344, 2333)
(345, 2339)
(346, 2341)
(347, 2347)
(348, 2351)
(349, 2357)
(350, 2371)
(351, 2377)
(352, 2381)
(353, 2383)
(354, 2389)
(355, 2393)
(356, 2399)
(357, 2411)
(358, 2417)
(359, 2423)
(360, 2437)
(361, 2441)
(362, 2447)
(363, 2459)
(364, 2467)
(365, 2473)
(366, 2477)
(367, 2503)
(368, 2521)
(369, 2531)
(370, 2539)
(371, 2543)
(372, 2549)
(373, 2551)
(374, 2557)
(375, 2579)
(376, 2591)
(377, 2593)
(378, 2609)
(379, 2617)
(380, 2621)
(381, 2633)
(382, 2647)
(383, 2657)
(384, 2659)
(385, 2663)
(386, 2671)
(387, 2677)
(388, 2683)
(389, 2687)
(390, 2689)
(391, 2693)
(392, 2699)
(393, 2707)
(394, 2711)
(395, 2713)
(396, 2719)
(397, 2729)
(398, 2731)
(399, 2741)
(400, 2749)
(401, 2753)
(402, 2767)
(403, 2777)
(404, 2789)
(405, 2791)
(406, 2797)
(407, 2801)
(408, 2803)
(409, 2819)
(410, 2833)
(411, 2837)
(412, 2843)
(413, 2851)
(414, 2857)
(415, 2861)
(416, 2879)
(417, 2887)
(418, 2897)
(419, 2903)
(420, 2909)
(421, 2917)
(422, 2927)
(423, 2939)
(424, 2953)
(425, 2957)
(426, 2963)
(427, 2969)
(428, 2971)
(429, 2999)
(430, 3001)
(431, 3011)
(432, 3019)
(433, 3023)
(434, 3037)
(435, 3041)
(436, 3049)
(437, 3061)
(438, 3067)
(439, 3079)
(440, 3083)
(441, 3089)
(442, 3109)
(443, 3119)
(444, 3121)
(445, 3137)
(446, 3163)
(447, 3167)
(448, 3169)
(449, 3181)
(450, 3187)
(451, 3191)
(452, 3203)
(453, 3209)
(454, 3217)
(455, 3221)
(456, 3229)
(457, 3251)
(458, 3253)
(459, 3257)
(460, 3259)
(461, 3271)
(462, 3299)
(463, 3301)
(464, 3307)
(465, 3313)
(466, 3319)
(467, 3323)
(468, 3329)
(469, 3331)
(470, 3343)
(471, 3347)
(472, 3359)
(473, 3361)
(474, 3371)
(475, 3373)
(476, 3389)
(477, 3391)
(478, 3407)
(479, 3413)
(480, 3433)
(481, 3449)
(482, 3457)
(483, 3461)
(484, 3463)
(485, 3467)
(486, 3469)
(487, 3491)
(488, 3499)
(489, 3511)
(490, 3517)
(491, 3527)
(492, 3529)
(493, 3533)
(494, 3539)
(495, 3541)
(496, 3547)
(497, 3557)
(498, 3559)
(499, 3571)
(500, 3581)
(501, 3583)
(502, 3593)
(503, 3607)
(504, 3613)
(505, 3617)
(506, 3623)
(507, 3631)
(508, 3637)
(509, 3643)
(510, 3659)
(511, 3671)
(512, 3673)
(513, 3677)
(514, 3691)
(515, 3697)
(516, 3701)
(517, 3709)
(518, 3719)
(519, 3727)
(520, 3733)
(521, 3739)
(522, 3761)
(523, 3767)
(524, 3769)
(525, 3779)
(526, 3793)
(527, 3797)
(528, 3803)
(529, 3821)
(530, 3823)
(531, 3833)
(532, 3847)
(533, 3851)
(534, 3853)
(535, 3863)
(536, 3877)
(537, 3881)
(538, 3889)
(539, 3907)
(540, 3911)
(541, 3917)
(542, 3919)
(543, 3923)
(544, 3929)
(545, 3931)
(546, 3943)
(547, 3947)
(548, 3967)
(549, 3989)
(550, 4001)
(551, 4003)
(552, 4007)
(553, 4013)
(554, 4019)
(555, 4021)
(556, 4027)
(557, 4049)
(558, 4051)
(559, 4057)
(560, 4073)
(561, 4079)
(562, 4091)
(563, 4093)
(564, 4099)
(565, 4111)
(566, 4127)
(567, 4129)
(568, 4133)
(569, 4139)
(570, 4153)
(571, 4157)
(572, 4159)
(573, 4177)
(574, 4201)
(575, 4211)
(576, 4217)
(577, 4219)
(578, 4229)
(579, 4231)
(580, 4241)
(581, 4243)
(582, 4253)
(583, 4259)
(584, 4261)
(585, 4271)
(586, 4273)
(587, 4283)
(588, 4289)
(589, 4297)
(590, 4327)
(591, 4337)
(592, 4339)
(593, 4349)
(594, 4357)
(595, 4363)
(596, 4373)
(597, 4391)
(598, 4397)
(599, 4409)
(600, 4421)
(601, 4423)
(602, 4441)
(603, 4447)
(604, 4451)
(605, 4457)
(606, 4463)
(607, 4481)
(608, 4483)
(609, 4493)
(610, 4507)
(611, 4513)
(612, 4517)
(613, 4519)
(614, 4523)
(615, 4547)
(616, 4549)
(617, 4561)
(618, 4567)
(619, 4583)
(620, 4591)
(621, 4597)
(622, 4603)
(623, 4621)
(624, 4637)
(625, 4639)
(626, 4643)
(627, 4649)
(628, 4651)
(629, 4657)
(630, 4663)
(631, 4673)
(632, 4679)
(633, 4691)
(634, 4703)
(635, 4721)
(636, 4723)
(637, 4729)
(638, 4733)
(639, 4751)
(640, 4759)
(641, 4783)
(642, 4787)
(643, 4789)
(644, 4793)
(645, 4799)
(646, 4801)
(647, 4813)
(648, 4817)
(649, 4831)
(650, 4861)
(651, 4871)
(652, 4877)
(653, 4889)
(654, 4903)
(655, 4909)
(656, 4919)
(657, 4931)
(658, 4933)
(659, 4937)
(660, 4943)
(661, 4951)
(662, 4957)
(663, 4967)
(664, 4969)
(665, 4973)
(666, 4987)
(667, 4993)
(668, 4999)
(669, 5003)
(670, 5009)
(671, 5011)
(672, 5021)
(673, 5023)
(674, 5039)
(675, 5051)
(676, 5059)
(677, 5077)
(678, 5081)
(679, 5087)
(680, 5099)
(681, 5101)
(682, 5107)
(683, 5113)
(684, 5119)
(685, 5147)
(686, 5153)
(687, 5167)
(688, 5171)
(689, 5179)
(690, 5189)
(691, 5197)
(692, 5209)
(693, 5227)
(694, 5231)
(695, 5233)
(696, 5237)
(697, 5261)
(698, 5273)
(699, 5279)
(700, 5281)
(701, 5297)
(702, 5303)
(703, 5309)
(704, 5323)
(705, 5333)
(706, 5347)
(707, 5351)
(708, 5381)
(709, 5387)
(710, 5393)
(711, 5399)
(712, 5407)
(713, 5413)
(714, 5417)
(715, 5419)
(716, 5431)
(717, 5437)
(718, 5441)
(719, 5443)
(720, 5449)
(721, 5471)
(722, 5477)
(723, 5479)
(724, 5483)
(725, 5501)
(726, 5503)
(727, 5507)
(728, 5519)
(729, 5521)
(730, 5527)
(731, 5531)
(732, 5557)
(733, 5563)
(734, 5569)
(735, 5573)
(736, 5581)
(737, 5591)
(738, 5623)
(739, 5639)
(740, 5641)
(741, 5647)
(742, 5651)
(743, 5653)
(744, 5657)
(745, 5659)
(746, 5669)
(747, 5683)
(748, 5689)
(749, 5693)
(750, 5701)
(751, 5711)
(752, 5717)
(753, 5737)
(754, 5741)
(755, 5743)
(756, 5749)
(757, 5779)
(758, 5783)
(759, 5791)
(760, 5801)
(761, 5807)
(762, 5813)
(763, 5821)
(764, 5827)
(765, 5839)
(766, 5843)
(767, 5849)
(768, 5851)
(769, 5857)
(770, 5861)
(771, 5867)
(772, 5869)
(773, 5879)
(774, 5881)
(775, 5897)
(776, 5903)
(777, 5923)
(778, 5927)
(779, 5939)
(780, 5953)
(781, 5981)
(782, 5987)
(783, 6007)
(784, 6011)
(785, 6029)
(786, 6037)
(787, 6043)
(788, 6047)
(789, 6053)
(790, 6067)
(791, 6073)
(792, 6079)
(793, 6089)
(794, 6091)
(795, 6101)
(796, 6113)
(797, 6121)
(798, 6131)
(799, 6133)
(800, 6143)
(801, 6151)
(802, 6163)
(803, 6173)
(804, 6197)
(805, 6199)
(806, 6203)
(807, 6211)
(808, 6217)
(809, 6221)
(810, 6229)
(811, 6247)
(812, 6257)
(813, 6263)
(814, 6269)
(815, 6271)
(816, 6277)
(817, 6287)
(818, 6299)
(819, 6301)
(820, 6311)
(821, 6317)
(822, 6323)
(823, 6329)
(824, 6337)
(825, 6343)
(826, 6353)
(827, 6359)
(828, 6361)
(829, 6367)
(830, 6373)
(831, 6379)
(832, 6389)
(833, 6397)
(834, 6421)
(835, 6427)
(836, 6449)
(837, 6451)
(838, 6469)
(839, 6473)
(840, 6481)
(841, 6491)
(842, 6521)
(843, 6529)
(844, 6547)
(845, 6551)
(846, 6553)
(847, 6563)
(848, 6569)
(849, 6571)
(850, 6577)
(851, 6581)
(852, 6599)
(853, 6607)
(854, 6619)
(855, 6637)
(856, 6653)
(857, 6659)
(858, 6661)
(859, 6673)
(860, 6679)
(861, 6689)
(862, 6691)
(863, 6701)
(864, 6703)
(865, 6709)
(866, 6719)
(867, 6733)
(868, 6737)
(869, 6761)
(870, 6763)
(871, 6779)
(872, 6781)
(873, 6791)
(874, 6793)
(875, 6803)
(876, 6823)
(877, 6827)
(878, 6829)
(879, 6833)
(880, 6841)
(881, 6857)
(882, 6863)
(883, 6869)
(884, 6871)
(885, 6883)
(886, 6899)
(887, 6907)
(888, 6911)
(889, 6917)
(890, 6947)
(891, 6949)
(892, 6959)
(893, 6961)
(894, 6967)
(895, 6971)
(896, 6977)
(897, 6983)
(898, 6991)
(899, 6997)
(900, 7001)
(901, 7013)
(902, 7019)
(903, 7027)
(904, 7039)
(905, 7043)
(906, 7057)
(907, 7069)
(908, 7079)
(909, 7103)
(910, 7109)
(911, 7121)
(912, 7127)
(913, 7129)
(914, 7151)
(915, 7159)
(916, 7177)
(917, 7187)
(918, 7193)
(919, 7207)
(920, 7211)
(921, 7213)
(922, 7219)
(923, 7229)
(924, 7237)
(925, 7243)
(926, 7247)
(927, 7253)
(928, 7283)
(929, 7297)
(930, 7307)
(931, 7309)
(932, 7321)
(933, 7331)
(934, 7333)
(935, 7349)
(936, 7351)
(937, 7369)
(938, 7393)
(939, 7411)
(940, 7417)
(941, 7433)
(942, 7451)
(943, 7457)
(944, 7459)
(945, 7477)
(946, 7481)
(947, 7487)
(948, 7489)
(949, 7499)
(950, 7507)
(951, 7517)
(952, 7523)
(953, 7529)
(954, 7537)
(955, 7541)
(956, 7547)
(957, 7549)
(958, 7559)
(959, 7561)
(960, 7573)
(961, 7577)
(962, 7583)
(963, 7589)
(964, 7591)
(965, 7603)
(966, 7607)
(967, 7621)
(968, 7639)
(969, 7643)
(970, 7649)
(971, 7669)
(972, 7673)
(973, 7681)
(974, 7687)
(975, 7691)
(976, 7699)
(977, 7703)
(978, 7717)
(979, 7723)
(980, 7727)
(981, 7741)
(982, 7753)
(983, 7757)
(984, 7759)
(985, 7789)
(986, 7793)
(987, 7817)
(988, 7823)
(989, 7829)
(990, 7841)
(991, 7853)
(992, 7867)
(993, 7873)
(994, 7877)
(995, 7879)
(996, 7883)
(997, 7901)
(998, 7907)
(999, 7919)
(1000, 7927)
(1001, 7933)
(1002, 7937)
(1003, 7949)
(1004, 7951)
(1005, 7963)
(1006, 7993)
(1007, 8009)
(1008, 8011)
(1009, 8017)
(1010, 8039)
(1011, 8053)
(1012, 8059)
(1013, 8069)
(1014, 8081)
(1015, 8087)
(1016, 8089)
(1017, 8093)
(1018, 8101)
(1019, 8111)
(1020, 8117)
(1021, 8123)
(1022, 8147)
(1023, 8161)
(1024, 8167)
(1025, 8171)
(1026, 8179)
(1027, 8191)
(1028, 8209)
(1029, 8219)
(1030, 8221)
(1031, 8231)
(1032, 8233)
(1033, 8237)
(1034, 8243)
(1035, 8263)
(1036, 8269)
(1037, 8273)
(1038, 8287)
(1039, 8291)
(1040, 8293)
(1041, 8297)
(1042, 8311)
(1043, 8317)
(1044, 8329)
(1045, 8353)
(1046, 8363)
(1047, 8369)
(1048, 8377)
(1049, 8387)
(1050, 8389)
(1051, 8419)
(1052, 8423)
(1053, 8429)
(1054, 8431)
(1055, 8443)
(1056, 8447)
(1057, 8461)
(1058, 8467)
(1059, 8501)
(1060, 8513)
(1061, 8521)
(1062, 8527)
(1063, 8537)
(1064, 8539)
(1065, 8543)
(1066, 8563)
(1067, 8573)
(1068, 8581)
(1069, 8597)
(1070, 8599)
(1071, 8609)
(1072, 8623)
(1073, 8627)
(1074, 8629)
(1075, 8641)
(1076, 8647)
(1077, 8663)
(1078, 8669)
(1079, 8677)
(1080, 8681)
(1081, 8689)
(1082, 8693)
(1083, 8699)
(1084, 8707)
(1085, 8713)
(1086, 8719)
(1087, 8731)
(1088, 8737)
(1089, 8741)
(1090, 8747)
(1091, 8753)
(1092, 8761)
(1093, 8779)
(1094, 8783)
(1095, 8803)
(1096, 8807)
(1097, 8819)
(1098, 8821)
(1099, 8831)
(1100, 8837)
(1101, 8839)
(1102, 8849)
(1103, 8861)
(1104, 8863)
(1105, 8867)
(1106, 8887)
(1107, 8893)
(1108, 8923)
(1109, 8929)
(1110, 8933)
(1111, 8941)
(1112, 8951)
(1113, 8963)
(1114, 8969)
(1115, 8971)
(1116, 8999)
(1117, 9001)
(1118, 9007)
(1119, 9011)
(1120, 9013)
(1121, 9029)
(1122, 9041)
(1123, 9043)
(1124, 9049)
(1125, 9059)
(1126, 9067)
(1127, 9091)
(1128, 9103)
(1129, 9109)
(1130, 9127)
(1131, 9133)
(1132, 9137)
(1133, 9151)
(1134, 9157)
(1135, 9161)
(1136, 9173)
(1137, 9181)
(1138, 9187)
(1139, 9199)
(1140, 9203)
(1141, 9209)
(1142, 9221)
(1143, 9227)
(1144, 9239)
(1145, 9241)
(1146, 9257)
(1147, 9277)
(1148, 9281)
(1149, 9283)
(1150, 9293)
(1151, 9311)
(1152, 9319)
(1153, 9323)
(1154, 9337)
(1155, 9341)
(1156, 9343)
(1157, 9349)
(1158, 9371)
(1159, 9377)
(1160, 9391)
(1161, 9397)
(1162, 9403)
(1163, 9413)
(1164, 9419)
(1165, 9421)
(1166, 9431)
(1167, 9433)
(1168, 9437)
(1169, 9439)
(1170, 9461)
(1171, 9463)
(1172, 9467)
(1173, 9473)
(1174, 9479)
(1175, 9491)
(1176, 9497)
(1177, 9511)
(1178, 9521)
(1179, 9533)
(1180, 9539)
(1181, 9547)
(1182, 9551)
(1183, 9587)
(1184, 9601)
(1185, 9613)
(1186, 9619)
(1187, 9623)
(1188, 9629)
(1189, 9631)
(1190, 9643)
(1191, 9649)
(1192, 9661)
(1193, 9677)
(1194, 9679)
(1195, 9689)
(1196, 9697)
(1197, 9719)
(1198, 9721)
(1199, 9733)
(1200, 9739)
(1201, 9743)
(1202, 9749)
(1203, 9767)
(1204, 9769)
(1205, 9781)
(1206, 9787)
(1207, 9791)
(1208, 9803)
(1209, 9811)
(1210, 9817)
(1211, 9829)
(1212, 9833)
(1213, 9839)
(1214, 9851)
(1215, 9857)
(1216, 9859)
(1217, 9871)
(1218, 9883)
(1219, 9887)
(1220, 9901)
(1221, 9907)
(1222, 9923)
(1223, 9929)
(1224, 9931)
(1225, 9941)
(1226, 9949)
(1227, 9967)
(1228, 9973)
(1229, 10007)
(1230, 10009)
(1231, 10037)
(1232, 10039)
(1233, 10061)
(1234, 10067)
(1235, 10069)
(1236, 10079)
(1237, 10091)
(1238, 10093)
(1239, 10099)
(1240, 10103)
(1241, 10111)
(1242, 10133)
(1243, 10139)
(1244, 10141)
(1245, 10151)
(1246, 10159)
(1247, 10163)
(1248, 10169)
(1249, 10177)
(1250, 10181)
(1251, 10193)
(1252, 10211)
(1253, 10223)
(1254, 10243)
(1255, 10247)
(1256, 10253)
(1257, 10259)
(1258, 10267)
(1259, 10271)
(1260, 10273)
(1261, 10289)
(1262, 10301)
(1263, 10303)
(1264, 10313)
(1265, 10321)
(1266, 10331)
(1267, 10333)
(1268, 10337)
(1269, 10343)
(1270, 10357)
(1271, 10369)
(1272, 10391)
(1273, 10399)
(1274, 10427)
(1275, 10429)
(1276, 10433)
(1277, 10453)
(1278, 10457)
(1279, 10459)
(1280, 10463)
(1281, 10477)
(1282, 10487)
(1283, 10499)
(1284, 10501)
(1285, 10513)
(1286, 10529)
(1287, 10531)
(1288, 10559)
(1289, 10567)
(1290, 10589)
(1291, 10597)
(1292, 10601)
(1293, 10607)
(1294, 10613)
(1295, 10627)
(1296, 10631)
(1297, 10639)
(1298, 10651)
(1299, 10657)
(1300, 10663)
(1301, 10667)
(1302, 10687)
(1303, 10691)
(1304, 10709)
(1305, 10711)
(1306, 10723)
(1307, 10729)
(1308, 10733)
(1309, 10739)
(1310, 10753)
(1311, 10771)
(1312, 10781)
(1313, 10789)
(1314, 10799)
(1315, 10831)
(1316, 10837)
(1317, 10847)
(1318, 10853)
(1319, 10859)
(1320, 10861)
(1321, 10867)
(1322, 10883)
(1323, 10889)
(1324, 10891)
(1325, 10903)
(1326, 10909)
(1327, 10937)
(1328, 10939)
(1329, 10949)
(1330, 10957)
(1331, 10973)
(1332, 10979)
(1333, 10987)
(1334, 10993)
(1335, 11003)
(1336, 11027)
(1337, 11047)
(1338, 11057)
(1339, 11059)
(1340, 11069)
(1341, 11071)
(1342, 11083)
(1343, 11087)
(1344, 11093)
(1345, 11113)
(1346, 11117)
(1347, 11119)
(1348, 11131)
(1349, 11149)
(1350, 11159)
(1351, 11161)
(1352, 11171)
(1353, 11173)
(1354, 11177)
(1355, 11197)
(1356, 11213)
(1357, 11239)
(1358, 11243)
(1359, 11251)
(1360, 11257)
(1361, 11261)
(1362, 11273)
(1363, 11279)
(1364, 11287)
(1365, 11299)
(1366, 11311)
(1367, 11317)
(1368, 11321)
(1369, 11329)
(1370, 11351)
(1371, 11353)
(1372, 11369)
(1373, 11383)
(1374, 11393)
(1375, 11399)
(1376, 11411)
(1377, 11423)
(1378, 11437)
(1379, 11443)
(1380, 11447)
(1381, 11467)
(1382, 11471)
(1383, 11483)
(1384, 11489)
(1385, 11491)
(1386, 11497)
(1387, 11503)
(1388, 11519)
(1389, 11527)
(1390, 11549)
(1391, 11551)
(1392, 11579)
(1393, 11587)
(1394, 11593)
(1395, 11597)
(1396, 11617)
(1397, 11621)
(1398, 11633)
(1399, 11657)
(1400, 11677)
(1401, 11681)
(1402, 11689)
(1403, 11699)
(1404, 11701)
(1405, 11717)
(1406, 11719)
(1407, 11731)
(1408, 11743)
(1409, 11777)
(1410, 11779)
(1411, 11783)
(1412, 11789)
(1413, 11801)
(1414, 11807)
(1415, 11813)
(1416, 11821)
(1417, 11827)
(1418, 11831)
(1419, 11833)
(1420, 11839)
(1421, 11863)
(1422, 11867)
(1423, 11887)
(1424, 11897)
(1425, 11903)
(1426, 11909)
(1427, 11923)
(1428, 11927)
(1429, 11933)
(1430, 11939)
(1431, 11941)
(1432, 11953)
(1433, 11959)
(1434, 11969)
(1435, 11971)
(1436, 11981)
(1437, 11987)
(1438, 12007)
(1439, 12011)
(1440, 12037)
(1441, 12041)
(1442, 12043)
(1443, 12049)
(1444, 12071)
(1445, 12073)
(1446, 12097)
(1447, 12101)
(1448, 12107)
(1449, 12109)
(1450, 12113)
(1451, 12119)
(1452, 12143)
(1453, 12149)
(1454, 12157)
(1455, 12161)
(1456, 12163)
(1457, 12197)
(1458, 12203)
(1459, 12211)
(1460, 12227)
(1461, 12239)
(1462, 12241)
(1463, 12251)
(1464, 12253)
(1465, 12263)
(1466, 12269)
(1467, 12277)
(1468, 12281)
(1469, 12289)
(1470, 12301)
(1471, 12323)
(1472, 12329)
(1473, 12343)
(1474, 12347)
(1475, 12373)
(1476, 12377)
(1477, 12379)
(1478, 12391)
(1479, 12401)
(1480, 12409)
(1481, 12413)
(1482, 12421)
(1483, 12433)
(1484, 12437)
(1485, 12451)
(1486, 12457)
(1487, 12473)
(1488, 12479)
(1489, 12487)
(1490, 12491)
(1491, 12497)
(1492, 12503)
(1493, 12511)
(1494, 12517)
(1495, 12527)
(1496, 12539)
(1497, 12541)
(1498, 12547)
(1499, 12553)
(1500, 12569)
(1501, 12577)
(1502, 12583)
(1503, 12589)
(1504, 12601)
(1505, 12611)
(1506, 12613)
(1507, 12619)
(1508, 12637)
(1509, 12641)
(1510, 12647)
(1511, 12653)
(1512, 12659)
(1513, 12671)
(1514, 12689)
(1515, 12697)
(1516, 12703)
(1517, 12713)
(1518, 12721)
(1519, 12739)
(1520, 12743)
(1521, 12757)
(1522, 12763)
(1523, 12781)
(1524, 12791)
(1525, 12799)
(1526, 12809)
(1527, 12821)
(1528, 12823)
(1529, 12829)
(1530, 12841)
(1531, 12853)
(1532, 12889)
(1533, 12893)
(1534, 12899)
(1535, 12907)
(1536, 12911)
(1537, 12917)
(1538, 12919)
(1539, 12923)
(1540, 12941)
(1541, 12953)
(1542, 12959)
(1543, 12967)
(1544, 12973)
(1545, 12979)
(1546, 12983)
(1547, 13001)
(1548, 13003)
(1549, 13007)
(1550, 13009)
(1551, 13033)
(1552, 13037)
(1553, 13043)
(1554, 13049)
(1555, 13063)
(1556, 13093)
(1557, 13099)
(1558, 13103)
(1559, 13109)
(1560, 13121)
(1561, 13127)
(1562, 13147)
(1563, 13151)
(1564, 13159)
(1565, 13163)
(1566, 13171)
(1567, 13177)
(1568, 13183)
(1569, 13187)
(1570, 13217)
(1571, 13219)
(1572, 13229)
(1573, 13241)
(1574, 13249)
(1575, 13259)
(1576, 13267)
(1577, 13291)
(1578, 13297)
(1579, 13309)
(1580, 13313)
(1581, 13327)
(1582, 13331)
(1583, 13337)
(1584, 13339)
(1585, 13367)
(1586, 13381)
(1587, 13397)
(1588, 13399)
(1589, 13411)
(1590, 13417)
(1591, 13421)
(1592, 13441)
(1593, 13451)
(1594, 13457)
(1595, 13463)
(1596, 13469)
(1597, 13477)
(1598, 13487)
(1599, 13499)
(1600, 13513)
(1601, 13523)
(1602, 13537)
(1603, 13553)
(1604, 13567)
(1605, 13577)
(1606, 13591)
(1607, 13597)
(1608, 13613)
(1609, 13619)
(1610, 13627)
(1611, 13633)
(1612, 13649)
(1613, 13669)
(1614, 13679)
(1615, 13681)
(1616, 13687)
(1617, 13691)
(1618, 13693)
(1619, 13697)
(1620, 13709)
(1621, 13711)
(1622, 13721)
(1623, 13723)
(1624, 13729)
(1625, 13751)
(1626, 13757)
(1627, 13759)
(1628, 13763)
(1629, 13781)
(1630, 13789)
(1631, 13799)
(1632, 13807)
(1633, 13829)
(1634, 13831)
(1635, 13841)
(1636, 13859)
(1637, 13873)
(1638, 13877)
(1639, 13879)
(1640, 13883)
(1641, 13901)
(1642, 13903)
(1643, 13907)
(1644, 13913)
(1645, 13921)
(1646, 13931)
(1647, 13933)
(1648, 13963)
(1649, 13967)
(1650, 13997)
(1651, 13999)
(1652, 14009)
(1653, 14011)
(1654, 14029)
(1655, 14033)
(1656, 14051)
(1657, 14057)
(1658, 14071)
(1659, 14081)
(1660, 14083)
(1661, 14087)
(1662, 14107)
(1663, 14143)
(1664, 14149)
(1665, 14153)
(1666, 14159)
(1667, 14173)
(1668, 14177)
(1669, 14197)
(1670, 14207)
(1671, 14221)
(1672, 14243)
(1673, 14249)
(1674, 14251)
(1675, 14281)
(1676, 14293)
(1677, 14303)
(1678, 14321)
(1679, 14323)
(1680, 14327)
(1681, 14341)
(1682, 14347)
(1683, 14369)
(1684, 14387)
